;when;super_hero_group;tracking;place;tracking_times;crystal_type;;human_behavior_report;human_measure;crystal_weight;expected_factor_x;previous_factor_x;first_factor_x;expected_final_factor_x;final_factor_x;previous_adamantium;;etherium_before_start;expected_start;start_process;start_subprocess1;start_critical_subprocess1;predicted_process_end;process_end;subprocess1_end;reported_on_tower;opened;chemical_x;raw_kryptonite;argon;pure_seastone;crystal_supergroup;Cycle;groups
91;02/02/2020;A;558071;2;1;group 36;6;4;510;342.4072;1619;1638.199951;1611.099976;1582;1591.800049;0.0354;1611.099976;;02/02/2020 18:04;02/02/2020 18:01;02/02/2020 18:06;;02/02/2020 18:39;02/02/2020 18:34;02/02/2020 18:25;02/02/2020 18:44;02/02/2020 19:12;18.56666667;2000;0;70.7;0;2ª;59
92;02/02/2020;D;558091;2;1;group 39;14;4;580;345.1601;1632;1654.400024;1628.400024;1577;1583.300049;0.07;1628.400024;;02/02/2020 20:08;02/02/2020 20:11;02/02/2020 20:15;02/02/2020 20:20;02/02/2020 20:54;02/02/2020 20:42;02/02/2020 20:39;02/02/2020 20:53;02/02/2020 21:28;23.85;7685;41.42550659;;0;2ª;59
93;02/02/2020;D;558101;2;2;group 43;2;3;620;334.2187;1633;1612.34865;1587.800049;1589;1590.199951;0.0069;1587.800049;;02/02/2020 21:15;02/02/2020 21:28;02/02/2020 21:34;;02/02/2020 22:06;02/02/2020 22:06;02/02/2020 22:05;02/02/2020 22:17;02/02/2020 22:40;31.1;;251.7845306;459.55;0;2ª;59
94;02/02/2020;D;558111;2;2;group 104;13;4;680;353.8821;1641;1614.522174;1595.900024;1574;1581.900024;0.0305;1595.900024;;02/02/2020 22:54;02/02/2020 23:12;02/02/2020 23:16;;03/02/2020 00:00;02/02/2020 23:40;02/02/2020 23:36;02/02/2020 23:49;03/02/2020 00:09;20.65;1988;0;20.2;0;2ª;59
95;02/02/2020;D;61271;2;1;group 104;11;3;560;343.0447;1636;1607.099976;1577.400024;1565;1570.699951;0.0223;1577.400024;;02/02/2020 23:48;02/02/2020 23:57;03/02/2020 00:03;;03/02/2020 00:44;03/02/2020 00:20;03/02/2020 00:18;03/02/2020 00:35;03/02/2020 01:09;15.01666667;;0;49.49;0;2ª;59
96;03/02/2020;D;558131;2;1;group 104;2;3;600;337.8684;1642;1614.599976;1601;1572;1579.199951;0.0395;1601;;03/02/2020 01:41;03/02/2020 01:39;03/02/2020 01:45;03/02/2020 01:47;03/02/2020 02:27;03/02/2020 02:08;03/02/2020 02:06;03/02/2020 02:41;03/02/2020 03:06;21.65;2954;0;;0;2ª;59
97;03/02/2020;D;558141;2;1;group 22;13;3;790;338.8869;1621;1648.199951;1630;1581;1588;0.269;1630;;03/02/2020 02:40;03/02/2020 02:43;03/02/2020 02:49;;03/02/2020 03:26;03/02/2020 03:16;03/02/2020 03:13;03/02/2020 03:35;03/02/2020 04:04;24.6;5706;0;421.17;0;2ª;59
98;03/02/2020;D;558151;2;1;group 24;11;3;700;;1637;1649.599976;1618.5;1602;1605.5;0.0186;1618.5;;03/02/2020 03:42;03/02/2020 03:47;03/02/2020 03:52;03/02/2020 03:55;;03/02/2020 04:11;03/02/2020 04:09;03/02/2020 06:14;03/02/2020 06:19;16.85;812;0;215.13;0;2ª;59
99;03/02/2020;D;558151;2;2;group 24;11;3;750;330.7883;1637;1605.5;1582.699951;1594;1596.099976;0.0186;1582.699951;;03/02/2020 03:42;03/02/2020 04:47;03/02/2020 04:53;03/02/2020 05:14;03/02/2020 05:35;03/02/2020 05:42;03/02/2020 05:39;03/02/2020 06:14;03/02/2020 06:19;45.55;2779;451.3492737;632.26;0;2ª;59
100;03/02/2020;D;61321;2;2;group 24;20;4;740;348.219;1646;1591.270049;1576.300049;1578;1589.800049;0.0286;1576.300049;;03/02/2020 06:29;03/02/2020 06:41;03/02/2020 06:45;03/02/2020 06:48;03/02/2020 07:41;03/02/2020 07:14;03/02/2020 07:12;03/02/2020 07:44;03/02/2020 08:15;27.38333333;;301.4656677;527.22;0;2ª;59
101;03/02/2020;A;558171;2;1;group 49;17;4;720;344.0881;1628;1683.300049;1641;1586;1584;0.0265;1641;;03/02/2020 08:10;03/02/2020 08:11;03/02/2020 08:18;03/02/2020 08:20;03/02/2020 09:22;03/02/2020 09:24;03/02/2020 09:12;03/02/2020 09:30;03/02/2020 09:37;54.51666667;5045;201.9155731;209.07;0;2ª;59
102;03/02/2020;A;61381;2;1;group 24;13;2;740;335.4814;1657;1647.900024;1605.400024;1602;1610.300049;0.0204;1605.400024;;03/02/2020 12:53;03/02/2020 12:55;03/02/2020 13:04;03/02/2020 13:21;03/02/2020 13:43;03/02/2020 13:39;03/02/2020 13:38;03/02/2020 13:50;03/02/2020 14:22;33.86666667;;309.1751099;589.84;0;2ª;59
103;03/02/2020;A;61401;2;1;group 24;20;3;900;331.7391;1621;1629.699951;1599.099976;1585;1594.699951;0.0298;1599.099976;;03/02/2020 15:01;03/02/2020 14:58;03/02/2020 15:01;;03/02/2020 15:34;03/02/2020 15:14;03/02/2020 15:13;03/02/2020 15:42;03/02/2020 16:26;11.6;;0;126.25;0;2ª;59
104;03/02/2020;A;558261;2;1;group 24;13;3;810;332.5286;1625;1638;1598.6;1588;1593.1;0.0335;1598.6;;03/02/2020 17:02;03/02/2020 17:05;03/02/2020 17:08;03/02/2020 17:10;03/02/2020 17:35;03/02/2020 17:25;03/02/2020 17:24;03/02/2020 18:08;03/02/2020 18:33;15.38333333;679;0;152.51;0;2ª;59
105;03/02/2020;D;558291;2;1;group 103;17;3;690;;1626;1625.199951;;1572;;0.0335;;;03/02/2020 20:17;03/02/2020 20:29;;;;03/02/2020 20:39;;;;;;0;;0;2ª;59
106;03/02/2020;D;558291;2;2;group 103;17;3;690;339.2295;1626;1613.703579;1602.400024;1584;1586;0.0335;1602.400024;;03/02/2020 20:17;03/02/2020 20:44;03/02/2020 20:51;03/02/2020 21:20;03/02/2020 21:35;03/02/2020 21:30;03/02/2020 21:22;03/02/2020 21:45;03/02/2020 22:02;31.4;;151.3339844;219.17;0;2ª;59
107;04/02/2020;D;558341;2;1;group 103;18;4;880;;1626;1625.599976;1599.300049;1565;1577.900024;0.0141;1599.300049;;04/02/2020 02:20;04/02/2020 02:22;04/02/2020 02:27;04/02/2020 02:30;;04/02/2020 02:52;04/02/2020 02:45;04/02/2020 05:51;04/02/2020 06:01;17.08333333;2563;0;133.32;0;2ª;59
108;04/02/2020;D;558341;2;2;group 103;18;4;850;341.2531;1626;1577.900024;1622.400024;1582;1580;0.0141;1622.400024;;04/02/2020 03:51;04/02/2020 04:09;04/02/2020 04:13;04/02/2020 04:28;04/02/2020 05:30;04/02/2020 05:33;04/02/2020 05:23;04/02/2020 05:51;04/02/2020 06:01;69.3;;864.6834717;829.21;0;2ª;59
109;04/02/2020;D;61531;2;1;group 5;6;1;600;340.4208;1645;1644.599976;1627.099976;1587;1595.300049;0.258;1627.099976;;04/02/2020 07:40;04/02/2020 07:41;04/02/2020 07:46;04/02/2020 07:51;04/02/2020 08:15;04/02/2020 08:13;04/02/2020 08:12;04/02/2020 08:28;04/02/2020 08:51;26.35;5057;0;640.34;0;2ª;59
110;04/02/2020;C;558401;2;1;group 184;20;4;860;338.8625;1655;1642.5;1609.099976;1601;1604.800049;0.333;1609.099976;573.5999756;04/02/2020 09:23;04/02/2020 09:23;04/02/2020 09:30;04/02/2020 09:37;04/02/2020 10:15;04/02/2020 10:12;04/02/2020 10:11;04/02/2020 10:41;04/02/2020 10:46;41.28333333;;64.51034537;510.05;1;2ª;59
111;04/02/2020;C;558411;2;1;group 184;1;1;750;331.421;1680;1624.123139;1598.900024;1592;1599.400024;0.235;1598.900024;801.7000122;04/02/2020 10:17;04/02/2020 10:37;04/02/2020 10:44;04/02/2020 10:51;04/02/2020 11:22;04/02/2020 11:25;04/02/2020 11:25;04/02/2020 11:38;04/02/2020 11:50;40.06666667;;141.2509766;625.19;1;2ª;59
112;04/02/2020;C;61561;2;1;group 184;13;3;490;364.226;1660;1619.5;1578.900024;1591;1595.099976;0.346;1578.900024;771.5;04/02/2020 11:42;04/02/2020 11:41;04/02/2020 11:47;04/02/2020 12:04;04/02/2020 12:24;04/02/2020 12:35;04/02/2020 12:35;04/02/2020 12:45;04/02/2020 12:52;47.9;;304.8339691;741.34;1;2ª;59
113;04/02/2020;C;61571;2;1;group 184;14;3;500;356.6582;1670;1625.5;1584.5;1588;1598;0.284;1584.5;904.4000244;04/02/2020 12:21;04/02/2020 12:53;04/02/2020 12:58;04/02/2020 13:15;04/02/2020 13:39;04/02/2020 14:00;04/02/2020 13:59;04/02/2020 14:08;04/02/2020 14:13;60.56666667;2537;377.2468308;884.76;1;2ª;59
114;04/02/2020;C;558441;2;1;group 184;17;4;440;359.9095;1649;1629.199951;1596;1594;1590;0.277;1596;331;04/02/2020 14:18;04/02/2020 14:19;04/02/2020 14:25;04/02/2020 14:37;04/02/2020 15:07;04/02/2020 15:06;04/02/2020 15:04;04/02/2020 15:14;04/02/2020 15:43;39.18333333;;49.86382069;495.91;1;2ª;59
115;04/02/2020;C;61621;2;1;group 67;20;3;720;350.3477;1643;1613.300049;1590.300049;1586;1586.800049;0.246;1590.300049;633.4000244;04/02/2020 17:47;04/02/2020 17:56;04/02/2020 17:59;04/02/2020 18:06;04/02/2020 18:48;04/02/2020 18:50;04/02/2020 18:50;04/02/2020 19:01;04/02/2020 19:08;50.61666667;;109.0987549;631.25;1;2ª;59
116;04/02/2020;C;558471;2;1;group 67;13;1;810;339.2019;1671;1623.599976;1581;1586;1593;0.276;1581;848;04/02/2020 19:50;04/02/2020 19:50;04/02/2020 19:53;04/02/2020 20:08;04/02/2020 20:45;04/02/2020 20:47;04/02/2020 20:45;04/02/2020 20:59;04/02/2020 21:04;51.66666667;2008;400.5990906;746.39;1;2ª;59
117;04/02/2020;A;61651;2;1;group 67;20;3;780;349.8229;1658;1633.900024;1609.699951;1596;1597.900024;0.236;1609.699951;387.7000122;04/02/2020 21:34;04/02/2020 21:35;04/02/2020 21:40;04/02/2020 21:49;04/02/2020 22:36;04/02/2020 22:21;04/02/2020 22:18;04/02/2020 22:28;04/02/2020 23:02;37.25;;0;447.43;1;2ª;59
118;05/02/2020;A;61671;2;1;group 67;13;3;860;336.3136;1653;1641.5;1611.099976;1594;1591.8;0.248;1611.099976;418.7000122;05/02/2020 00:06;05/02/2020 00:03;05/02/2020 00:07;05/02/2020 00:12;05/02/2020 00:43;05/02/2020 00:46;05/02/2020 00:44;05/02/2020 00:55;05/02/2020 01:21;37.3;568;0;450.46;1;2ª;59
119;05/02/2020;A;61691;2;1;group 67;20;3;1050;324.1527;1652;1628.099976;1602.099976;1591;1597.900024;0.154;1602.099976;603.7999878;05/02/2020 02:03;05/02/2020 02:02;05/02/2020 02:07;05/02/2020 02:16;05/02/2020 02:54;05/02/2020 02:47;05/02/2020 02:44;05/02/2020 02:57;05/02/2020 03:25;36.43333333;815;113.1857224;509.04;1;2ª;59
120;05/02/2020;A;61711;2;1;group 109;14;3;490;359.6492;1666;1651.199951;1622.300049;1595;1599;0.34;1622.300049;72.95999908;05/02/2020 05:02;05/02/2020 05:01;05/02/2020 05:05;05/02/2020 05:15;05/02/2020 05:50;05/02/2020 05:50;05/02/2020 05:47;05/02/2020 06:14;05/02/2020 06:22;42.63333333;;0;461.57;0;2ª;59
121;05/02/2020;A;61731;2;1;group 109;13;1;850;342.5314;1658;1610.900024;1583.199951;1580;1581.400024;0.285;1583.199951;601.7999878;05/02/2020 07:07;05/02/2020 07:04;05/02/2020 07:09;05/02/2020 07:20;05/02/2020 07:50;05/02/2020 07:51;05/02/2020 07:49;05/02/2020 08:07;05/02/2020 08:20;39.91666667;;301.5043945;506.01;0;2ª;59
122;05/02/2020;C;61751;2;1;group 109;18;4;870;342.1885;1638;1642;1612;1575;1579.599976;0.3;1612;53.79999924;05/02/2020 08:45;05/02/2020 08:42;05/02/2020 08:46;05/02/2020 09:01;05/02/2020 09:28;05/02/2020 09:29;05/02/2020 09:29;05/02/2020 09:42;05/02/2020 10:01;42.68333333;4366;0;384.81;0;2ª;59
123;05/02/2020;C;61761;2;1;group 1;1;4;740;326.4656;1622;1695.5;1658.199951;1578;1588.400024;0.015;1658.199951;;05/02/2020 09:37;05/02/2020 09:42;05/02/2020 09:47;05/02/2020 10:09;05/02/2020 10:51;05/02/2020 10:23;05/02/2020 10:23;05/02/2020 11:06;05/02/2020 11:15;35.33333333;9989;0;153.52;0;2ª;59
124;05/02/2020;C;558581;2;1;group 1;6;4;650;333.9715;1628;1622.599976;1594.099976;1580;1582.199951;0.244;1594.099976;455.7000122;05/02/2020 11:30;05/02/2020 11:38;05/02/2020 11:43;05/02/2020 11:57;05/02/2020 12:35;05/02/2020 13:03;05/02/2020 13:02;05/02/2020 13:11;05/02/2020 13:15;78.56666667;;151.5149841;731.24;0;2ª;59
125;05/02/2020;C;61781;2;1;group 110;20;1;730;362.7493;1678;1630.699951;1582.400024;1572;1575.099976;0.273;1582.400024;551.7999878;05/02/2020 14:17;05/02/2020 14:19;05/02/2020 14:22;05/02/2020 14:33;05/02/2020 15:38;05/02/2020 15:29;05/02/2020 15:27;05/02/2020 15:38;05/02/2020 15:46;65.2;2507;301.3453369;1428.14;0;2ª;59
126;05/02/2020;C;558621;2;1;group 110;6;4;560;354.5685;1647;1671.199951;1629;1569;1575.300049;0.182;1629;352.2999878;05/02/2020 16:34;05/02/2020 16:33;05/02/2020 16:37;05/02/2020 16:44;05/02/2020 17:24;05/02/2020 17:32;05/02/2020 17:27;05/02/2020 17:41;05/02/2020 17:47;49.43333333;12862;0;1232.2;0;2ª;59
127;05/02/2020;C;558641;2;1;group 110;20;3;910;347.628;1655;1650.599976;1621.400024;1580;1586.199951;0.269;1621.400024;275.2999878;05/02/2020 18:39;05/02/2020 18:41;05/02/2020 18:44;05/02/2020 18:51;05/02/2020 19:39;05/02/2020 19:30;05/02/2020 19:26;05/02/2020 19:46;05/02/2020 19:58;42.88333333;6611;0;1182.71;0;2ª;59
128;05/02/2020;A;558661;2;1;group 110;6;3;750;336.2604;1642;1644.300049;1613.599976;1577;1582.800049;0.256;1613.599976;274;05/02/2020 20:37;05/02/2020 20:41;05/02/2020 20:45;05/02/2020 20:55;05/02/2020 21:46;05/02/2020 21:32;05/02/2020 21:29;05/02/2020 21:56;05/02/2020 22:21;44;3293;0;1152.41;0;2ª;59
129;05/02/2020;A;61871;2;1;group 110;20;3;920;341.2535;1648;1635.900024;1611.599976;1575;1580.199951;0.241;1611.599976;268.2999878;05/02/2020 23:00;05/02/2020 23:08;05/02/2020 23:18;05/02/2020 23:27;05/02/2020 23:58;06/02/2020 00:02;05/02/2020 23:59;06/02/2020 00:13;06/02/2020 00:23;40.98333333;4956;0;1159.48;0;2ª;59
130;06/02/2020;A;61911;2;1;group 67;20;2;970;328.9879;1657;1636.099976;1617.699951;1589;1587;0.241;1617.699951;436.7000122;06/02/2020 04:08;06/02/2020 04:10;06/02/2020 04:13;06/02/2020 04:20;06/02/2020 04:51;06/02/2020 05:03;06/02/2020 05:02;06/02/2020 05:14;06/02/2020 05:19;49.25;;115.8046722;395.92;1;2ª;59
131;06/02/2020;A;558731;2;1;group 67;18;3;870;340.3843;1652;1654.199951;1610.099976;1592;1593.599976;0.283;1610.099976;310;06/02/2020 06:04;06/02/2020 06:10;06/02/2020 06:14;06/02/2020 06:22;06/02/2020 06:50;06/02/2020 06:57;06/02/2020 06:56;06/02/2020 07:07;06/02/2020 07:12;42.01666667;2523;0;408.04;1;2ª;59
132;06/02/2020;B;558771;2;1;group 108;17;3;580;367.1419;1641;1648.199951;1621.5;1579;1571.800049;0.328;1621.5;298.2999878;06/02/2020 11:13;06/02/2020 11:10;06/02/2020 11:13;06/02/2020 11:20;06/02/2020 12:03;06/02/2020 12:17;06/02/2020 12:13;06/02/2020 12:23;06/02/2020 12:37;60.26666667;6604;0;1295.83;0;2ª;59
133;06/02/2020;B;558791;2;1;group 56;20;3;650;350.7456;1642;1637.099976;1605.800049;1583;1596;0.0289;1605.800049;;06/02/2020 13:24;06/02/2020 13:22;06/02/2020 13:27;06/02/2020 13:28;06/02/2020 14:18;06/02/2020 14:36;06/02/2020 14:32;06/02/2020 17:25;06/02/2020 17:42;65.45;;251.2220921;444.4;0;2ª;59
0;24/09/2019;C;538361;2;1;group 176;17;4;690;351.6866;1627;1641.699951;1617;1563;1579;0.0109;1617;;24/09/2019 04:06;24/09/2019 04:04;24/09/2019 04:09;24/09/2019 04:20;24/09/2019 04:42;24/09/2019 04:44;24/09/2019 04:34;24/09/2019 04:57;43732.21435;24.21666667;5145;0;129.28;0;1ª;60
1;24/09/2019;C;38221;2;1;group 11;17;4;760;344.1022;1622;1622;1597.099976;1569;1572.300049;0.07;1597.099976;;24/09/2019 07:24;24/09/2019 07:24;24/09/2019 07:28;24/09/2019 07:50;24/09/2019 07:56;24/09/2019 07:55;24/09/2019 07:54;24/09/2019 08:05;43732.35155;26.25;2742;61.59721756;;0;1ª;60
2;24/09/2019;B;38231;2;1;group 11;18;1;760;327.9637;1642;1638.900024;1604.199951;1574;1577;0.076;1604.199951;;24/09/2019 08:19;24/09/2019 08:22;24/09/2019 08:26;;24/09/2019 08:51;24/09/2019 08:54;24/09/2019 08:54;24/09/2019 09:05;43732.38765;27.4;2854;131.2872467;;0;1ª;60
3;24/09/2019;B;38251;2;1;group 11;9;3;420;348.9442;1631;1661.599976;1643.699951;1570;1577.199951;0.0408;1643.699951;;24/09/2019 10:25;24/09/2019 10:23;24/09/2019 10:27;24/09/2019 10:29;24/09/2019 10:57;24/09/2019 10:54;24/09/2019 10:53;24/09/2019 11:04;24/09/2019 11:10;25.78333333;8684;0;28.28;0;1ª;60
4;24/09/2019;B;38261;2;1;group 202;18;3;710;336.129;1616;1614.599976;1597.099976;1573;1581;0.0357;1597.099976;;24/09/2019 11:52;24/09/2019 12:09;24/09/2019 12:14;;24/09/2019 12:47;24/09/2019 12:37;24/09/2019 12:28;24/09/2019 12:43;24/09/2019 12:48;14.38333333;373;0;33.33;0;1ª;60
5;24/09/2019;B;538471;2;1;group 24;11;1;560;343.7269;1642;1652.599976;1624;1587;1598.900024;0.0246;1624;;24/09/2019 15:27;24/09/2019 15:23;24/09/2019 15:28;;24/09/2019 15:52;24/09/2019 15:46;24/09/2019 15:45;24/09/2019 16:02;24/09/2019 16:21;16.5;1682;0;155.54;0;1ª;60
6;24/09/2019;B;538491;2;1;group 24;13;4;630;354.5147;1606;1603.699951;1589.199951;1576;1582.800049;0.073;1589.199951;;24/09/2019 17:30;24/09/2019 17:28;24/09/2019 17:33;;24/09/2019 17:56;24/09/2019 17:52;24/09/2019 17:48;24/09/2019 18:03;24/09/2019 18:10;14.56666667;;71.18001556;45.45;0;1ª;60
7;24/09/2019;C;38341;2;1;group 24;9;4;530;337.6196;1611;1628.099976;1606.400024;1582;1588.099976;0.0218;1606.400024;;24/09/2019 20:07;24/09/2019 20:02;24/09/2019 20:07;;24/09/2019 20:33;24/09/2019 20:23;24/09/2019 20:22;24/09/2019 20:36;24/09/2019 21:30;15.48333333;1563;0;186.85;0;1ª;60
8;24/09/2019;C;38351;2;1;group 24;15;1;750;339.0402;1653;1662.699951;1632.900024;1598;1604.199951;0.0476;1632.900024;;24/09/2019 21:09;24/09/2019 21:06;24/09/2019 21:11;;24/09/2019 21:35;24/09/2019 21:30;24/09/2019 21:30;24/09/2019 21:59;24/09/2019 22:23;19.05;2269;0;86.86;0;1ª;60
9;25/09/2019;C;38381;2;1;group 49;16;4;680;342.8133;1613;1618;1594.199951;1570;1578.199951;0.0145;1594.199951;;25/09/2019 01:20;25/09/2019 01:20;25/09/2019 01:28;;25/09/2019 01:54;25/09/2019 01:50;25/09/2019 01:41;25/09/2019 02:00;25/09/2019 02:19;12.41666667;573;0;60.6;0;1ª;60
10;25/09/2019;C;38391;2;1;group 49;14;4;620;335.2871;1616;1636.099976;1615;1572;1584;0.0043;1615;;25/09/2019 02:10;25/09/2019 02:11;25/09/2019 02:14;;25/09/2019 02:49;25/09/2019 02:49;25/09/2019 02:34;25/09/2019 03:01;25/09/2019 03:19;19.76666667;2821;0;140.39;0;1ª;60
11;25/09/2019;C;538601;2;1;group 49;15;3;650;347.1356;1611;1599.599976;1583.800049;1570;1580.599976;0.0274;1583.800049;;25/09/2019 04:38;25/09/2019 04:45;25/09/2019 04:52;;25/09/2019 05:19;25/09/2019 05:11;25/09/2019 05:01;25/09/2019 05:19;25/09/2019 05:42;8.93333333;;0;17.17;0;1ª;60
12;25/09/2019;C;538621;2;1;group 49;17;1;700;350.599;1654;1647.800049;1624.300049;1573;1594.400024;0.0221;1624.300049;;25/09/2019 06:30;25/09/2019 06:27;25/09/2019 06:33;;25/09/2019 07:32;25/09/2019 07:13;25/09/2019 06:51;25/09/2019 07:30;25/09/2019 07:55;18.05;1718;0;67.67;0;1ª;60
13;25/09/2019;D;538651;2;1;group 199;18;4;690;347.3191;1616;1647.099976;1612.599976;1578;1586.900024;0.015;1612.599976;;25/09/2019 09:25;25/09/2019 09:23;25/09/2019 09:31;25/09/2019 09:45;25/09/2019 10:32;25/09/2019 09:51;25/09/2019 09:48;25/09/2019 10:48;25/09/2019 11:06;17;2521;0;143.42;0;1ª;60
14;25/09/2019;D;538691;2;1;group 10;16;3;640;329.6284;1642;1633.599976;1601.099976;1590;1590.199951;0.0271;1601.099976;;25/09/2019 13:49;25/09/2019 14:32;25/09/2019 14:41;25/09/2019 14:43;25/09/2019 15:10;25/09/2019 15:06;25/09/2019 15:04;25/09/2019 15:15;25/09/2019 15:25;23.38333333;;0;96.96;0;1ª;60
15;25/09/2019;D;538701;2;1;group 10;17;4;920;333.0446;1652;1652.800049;1610;1576;1586.699951;0.0343;1610;;25/09/2019 15:51;25/09/2019 16:02;25/09/2019 16:06;25/09/2019 16:14;25/09/2019 17:03;25/09/2019 16:33;25/09/2019 16:24;25/09/2019 16:46;25/09/2019 17:34;17.45;2572;0;72.72;0;1ª;60
16;25/09/2019;D;538721;2;1;group 10;11;2;460;336.7892;1632;1604.800049;1580.199951;1578;1581.300049;0.0353;1580.199951;;25/09/2019 17:56;25/09/2019 18:07;25/09/2019 18:12;;25/09/2019 18:28;25/09/2019 18:35;25/09/2019 18:32;25/09/2019 18:41;25/09/2019 18:46;19.75;;151.7414856;182.81;0;1ª;60
17;25/09/2019;D;538731;2;1;group 10;9;4;520;339.062;1622;1622.400024;1596.599976;1574;1584.900024;0.0393;1596.599976;;25/09/2019 19:12;25/09/2019 19:09;25/09/2019 19:14;25/09/2019 19:16;25/09/2019 19:55;25/09/2019 19:31;25/09/2019 19:27;25/09/2019 19:41;25/09/2019 20:02;13.8;1170;0;43.43;0;1ª;60
18;25/09/2019;B;538761;2;1;group 11;17;3;620;365.8226;1622;1645.800049;1615;1567;1569.699951;0.059;1615;;25/09/2019 23:43;25/09/2019 23:48;25/09/2019 23:53;;26/09/2019 00:20;26/09/2019 00:23;26/09/2019 00:22;26/09/2019 00:31;26/09/2019 00:36;29.23333333;7860;0;;0;1ª;60
19;26/09/2019;B;538781;2;1;group 202;17;4;680;348.9312;1641;1636.800049;1616.099976;1596;1596;0.005;1616.099976;;26/09/2019 02:30;26/09/2019 02:31;26/09/2019 02:36;;26/09/2019 03:10;26/09/2019 03:08;26/09/2019 02:57;26/09/2019 03:18;26/09/2019 03:51;20.96666667;;0;197.96;0;1ª;60
20;26/09/2019;B;38571;2;1;group 202;17;4;800;343.3629;1620;1629.800049;1604.900024;1573;1580.400024;0.0047;1604.900024;;26/09/2019 05:44;26/09/2019 05:45;26/09/2019 05:50;;26/09/2019 06:35;26/09/2019 06:41;26/09/2019 06:30;26/09/2019 06:46;26/09/2019 06:50;39.78333333;2972;221.8746491;340.37;0;1ª;60
21;26/09/2019;D;38591;2;1;group 202;18;3;580;360.086;1616;1587.5;1588.699951;1573;1579.699951;0.0416;1588.699951;;26/09/2019 08:36;26/09/2019 08:32;26/09/2019 08:37;26/09/2019 08:52;26/09/2019 09:05;26/09/2019 09:06;26/09/2019 08:57;26/09/2019 09:12;26/09/2019 09:16;20.16666667;;274.1188355;289.87;0;1ª;60
22;26/09/2019;D;538851;2;1;group 202;11;4;500;343.9489;1618;1609.699951;1589.599976;1572;1580.5;0.0396;1589.599976;;26/09/2019 10:26;26/09/2019 10:22;26/09/2019 10:27;;26/09/2019 10:58;26/09/2019 10:46;26/09/2019 10:38;26/09/2019 10:53;26/09/2019 11:04;11.9;1218;0;;0;1ª;60
23;26/09/2019;D;38631;2;1;group 1;7;3;520;333.1451;1623;1632.900024;1612.300049;1584;1584.800049;;1612.300049;;26/09/2019 13:17;26/09/2019 13:15;26/09/2019 13:19;26/09/2019 13:42;26/09/2019 13:51;26/09/2019 13:46;26/09/2019 13:43;26/09/2019 13:54;26/09/2019 14:23;23.85;1703;26.19218063;556.51;0;1ª;60
24;26/09/2019;D;38651;2;1;group 1;14;3;550;340.5571;1618;1606.900024;1576.599976;1583;1581.599976;0.0069;1576.599976;;26/09/2019 15:03;26/09/2019 15:03;26/09/2019 15:08;;26/09/2019 15:37;26/09/2019 15:33;26/09/2019 15:30;26/09/2019 15:41;26/09/2019 16:06;21.65;;201.3682861;440.36;0;1ª;60
25;26/09/2019;D;38671;2;1;group 196;14;4;550;357.6414;1653;1611.900024;1574.599976;1598;1594.699951;0.269;1574.599976;800.9000244;26/09/2019 18:06;26/09/2019 18:06;26/09/2019 18:13;26/09/2019 18:21;26/09/2019 18:53;26/09/2019 18:55;26/09/2019 18:53;26/09/2019 19:12;26/09/2019 19:37;39.11666667;;453.8360291;909;1;1ª;60
26;26/09/2019;D;38691;2;1;group 196;18;1;710;346.796;1674;1642.300049;1606.900024;1591;1604;0.232;1606.900024;740.5999756;26/09/2019 19:47;26/09/2019 19:45;26/09/2019 19:50;26/09/2019 19:56;26/09/2019 20:48;26/09/2019 20:23;26/09/2019 20:23;26/09/2019 20:47;26/09/2019 21:24;32.48333333;;121.7302551;634.28;1;1ª;60
27;26/09/2019;B;38711;2;1;group 196;7;1;680;;1678;1644.699951;1601.800049;1605;1602.099976;0.298;1601.800049;1026;26/09/2019 21:42;26/09/2019 21:28;26/09/2019 21:51;26/09/2019 22:03;;26/09/2019 22:34;26/09/2019 22:33;27/09/2019 00:29;27/09/2019 00:46;41.68333333;1600;401.6852417;727.2;1;1ª;60
28;27/09/2019;B;538871;2;1;group 5;16;1;610;345.2229;1643;1665.599976;1624.699951;1589;1594.5;0.0276;1624.699951;;27/09/2019 01:16;27/09/2019 01:11;27/09/2019 01:15;27/09/2019 01:17;27/09/2019 01:43;27/09/2019 01:36;27/09/2019 01:36;27/09/2019 01:46;27/09/2019 02:13;20.81666667;2830;0;101;0;1ª;60
29;27/09/2019;B;38761;2;1;group 196;17;4;890;343.8717;1633;1618.599976;1593.599976;1579;1582.699951;0.196;1593.599976;375;27/09/2019 02:31;27/09/2019 02:26;27/09/2019 02:31;27/09/2019 02:37;27/09/2019 03:06;27/09/2019 03:01;27/09/2019 02:59;27/09/2019 03:10;27/09/2019 03:26;28.63333333;;81.95681763;420.16;1;1ª;60
30;27/09/2019;B;538921;2;1;group 196;17;4;890;344.7349;1651;1613.900024;1583.199951;1596;1596;0.271;1583.199951;770.2999878;27/09/2019 05:53;27/09/2019 05:51;27/09/2019 06:01;27/09/2019 06:12;27/09/2019 06:40;27/09/2019 06:37;27/09/2019 06:36;27/09/2019 06:46;27/09/2019 07:15;35.06666667;1001;293.5284424;613.07;1;1ª;60
